Location,Name,People_reached,Posts_edited,Upvotes,answer_votes,downvotes,helpful_tags,question_vote,this_month,user_id,votes_cast
Not Available,Arbelac,529k,0,,,,0,,,584610.0,50
Not Available,AlgoManiac,2k,0,,,,0,,,17159448.0,20
Not Available,jestem randomem,1k,0,,,,0,,,14918183.0,0
Not Available,paulinventome,82k,0,,,,0,,,4573124.0,4
Not Available,BillC,630,0,,,,0,,,4521506.0,0
Not Available,tapo,69,0,,,,0,,,23325054.0,0
South Africa,logan,294k,0,,,,0,,,2190411.0,32
Not Available,monkeylumps,161k,0,,,,0,,,1059578.0,25
Not Available,Luiza Campbell,26,0,,,,0,,,23355002.0,0
Not Available,XDS,3.1m,27,,,,9,,,863651.0,"4,048"
"Vagamon, Kerala, India",joseph thomas,1k,0,,,,0,,,20414146.0,5
Dubai - United Arab Emirates,AniketGole,1.4m,0,,,,0,,,1425867.0,15
Not Available,Andrew Hughes,10k,0,,,,0,,,4195570.0,0
Arizona,Jason S,31.5m,107,,,,14,,,44330.0,"11,781"
Not Available,Etai Gabbai,157,0,,,,0,,,20663395.0,0
Not Available,Yauheni Stankevich,48,0,,,,0,,,23208943.0,0
Not Available,Justin Anderson,53,0,,,,0,,,22379928.0,0
Not Available,Trojo,6k,0,,,,0,,,10795192.0,10
"Leidschendam, Netherlands",DataGuru,1.4m,0,,,,0,,,3419355.0,32
Not Available,KRISTIJAN TOMASINI,20k,0,,,,0,,,16974979.0,43
Not Available,Alex,167,0,,,,0,,,15674965.0,0
Not Available,Gautam Sharma,14k,0,,,,0,,,4235897.0,1
Not Available,Nathan Fig,1.1m,1,,,,4,,,150020.0,701
North Carolina,Xarcell,314k,9,,,,525,,,1681191.0,"1,615"
"Melbourne, Victoria, Australia, Australia",cbp,2.3m,25,,,,2,,,21966.0,"1,565"
Not Available,Lu Lu,27,0,,,,0,,,23355498.0,0
"Athens, Greece",galaveras,22,0,,,,0,,,13180817.0,0
Not Available,gin93r,150k,0,,,,0,,,1633186.0,74
Not Available,Guy Wood,30k,0,,,,0,,,4034170.0,15
Not Available,Nico Nico,827,0,,,,0,,,23303080.0,0
Not Available,JNDEV,295,1,,,,0,,,19544424.0,3
Not Available,Kenzo,1k,0,,,,0,,,11088917.0,2
Not Available,user1237300,15k,0,,,,0,,,1237300.0,1
Not Available,sassane,2k,0,,,,0,,,19382663.0,7
Not Available,user1481065,36k,0,,,,0,,,1481065.0,1
Maryland,rogue780,27k,0,,,,0,,,304126.0,9
Not Available,informatiker,588k,0,,,,0,,,2258098.0,15
Not Available,Ninja Ikta,89,0,,,,0,,,18499464.0,3
Not Available,Lloukas,10k,0,,,,0,,,20050145.0,46
Not Available,Joe Casale,84,0,,,,0,,,11494849.0,0
Not Available,Vincent_chem,20,0,,,,0,,,23355579.0,0
Pakistan,Zohaib Ali Memon,36,0,,,,0,,,13382949.0,0
Not Available,Grendd,54,0,,,,0,,,14549250.0,0
Not Available,kKao4,141,0,,,,0,,,22053791.0,72
"Tokyo, Japan",Himanshu Shekhar,27k,0,,,,0,,,960714.0,269
Not Available,Md. Mainul Islam,69,0,,,,0,,,22992300.0,0
Not Available,Mohamed NASSAR,69,0,,,,0,,,23355386.0,0
"Tokyo, Japan",randyumi,7k,0,,,,0,,,3308417.0,14
"London, United Kingdom",baynezy,756k,13,,,,1,,,1003830.0,"1,476"
Not Available,Tom Peterson,31,0,,,,0,,,23355437.0,0
"Dar es Salaam, Tanzania",salimsaid,736k,0,,,,0,,,2802669.0,47
Not Available,Vishwanath A,86,0,,,,0,,,22517134.0,0
"Skurup, Sweden",Dennis,210k,57,,,,20,,,8014824.0,756
Not Available,Max Silvastini,594,0,,,,1,,,12820848.0,0
Not Available,Doug Hughes,54k,0,,,,0,,,1481415.0,17
"Leicester, United Kingdom",Jason_Hough,82k,0,,,,0,,,3437628.0,21
Not Available,Jundarer,3k,0,,,,0,,,12911841.0,1
Luna,KosMoWolf,309,0,,,,0,,,3483749.0,0
"London, United Kingdom",Nomas Prime,467k,1,,,,0,,,1369906.0,56
Not Available,Boco909,1k,0,,,,0,,,22397881.0,0
Ukraine,Andriy Trubchanin,8k,0,,,,0,,,7013637.0,20
"San Diego, CA",Mark,94k,0,,,,2,,,382843.0,91
"Tunis, Tunisie",medgh,46k,0,,,,0,,,5666306.0,3
International,SilentRevolution,208k,40,,,,25,,,5661165.0,58
Not Available,Akshat Kulshreshtha,19,0,,,,0,,,23355529.0,0
Not Available,Nikita Belooussov,89k,0,,,,0,,,5137645.0,65
Not Available,Sonpipe,71,0,,,,0,,,20358806.0,0
Not Available,Murshid Ameen,54,0,,,,0,,,21191293.0,0
"Riga, Latvia",Peresvet,311,0,,,,0,,,9701036.0,1
Not Available,kapishreshth,659k,18,,,,6,,,5465632.0,"2,164"
Not Available,Stan Law,2k,0,,,,0,,,19522878.0,19
Chennai,sridhar venkatesan,3k,0,,,,0,,,4269390.0,3
Not Available,QuantumOscillator,4k,0,,,,1,,,14779296.0,25
Germany,weberjn,1.1m,1,,,,0,,,503025.0,258
"Bangalore, Karnataka, India",Sayed Mohd Ali,1.0m,448,,,,148,,,9978535.0,"1,255"
Not Available,Mailbox,3k,0,,,,0,,,18031673.0,277
Not Available,user109078,33k,0,,,,0,,,109078.0,8
Germany,Daniel,539k,28,,,,3,,,193011.0,512
Italia,ilaria lazzarini,600,0,,,,0,,,17530254.0,0
Not Available,vpram86,1.1m,1,,,,1,,,167016.0,781
Not Available,user1604594,19k,0,,,,0,,,1604594.0,0
Not Available,user23316664,65,0,,,,0,,,23316664.0,0
"Salt Lake City, UT",brad142,40k,0,,,,0,,,3128551.0,18
"Dhaka, Bangladesh",Anik Saha,18k,0,,,,0,,,15651130.0,2
Not Available,B_C,27,0,,,,0,,,4664135.0,0
Not Available,Ian,83k,1,,,,0,,,148225.0,30
Not Available,Andrés Fonseca,38,0,,,,1,,,18797139.0,0
Argentina,GMaiolo,499k,14,,,,56,,,3916621.0,277
Not Available,BRDroid,640k,0,,,,0,,,3046669.0,144
Not Available,Lightning Gaming,50k,0,,,,0,,,13943867.0,102
India,stablesteady,70,0,,,,0,,,7574614.0,0
Not Available,mdssi,538,0,,,,0,,,19729137.0,0
Not Available,Opimus Prime,22,0,,,,0,,,23355480.0,0
Not Available,robertoarj,37,0,,,,0,,,1539187.0,0
Not Available,Alfredo,218,0,,,,0,,,20384755.0,0
Not Available,Bio_farmer,6k,0,,,,0,,,11508566.0,7
Heidelberg,Lukas D. Sauer,41k,1,,,,0,,,5363942.0,22
Not Available,kevin,1k,0,,,,0,,,18562392.0,0
Not Available,Somah,106,0,,,,0,,,11151906.0,0
Not Available,pglpm,9k,3,,,,0,,,6090141.0,776
"Tirur, Kerala, India",Abhiram P Jayan,21k,2,,,,0,,,11142723.0,37
"Lahore, Punjab, Pakistan",Faizan Mubasher,812k,68,,,,0,,,1676700.0,878
Not Available,Fayaz,40k,0,,,,0,,,795576.0,65
Not Available,Andrea,17k,0,,,,0,,,990909.0,0
Not Available,Mortalis,10,0,,,,0,,,23355274.0,0
Not Available,incubus,48k,0,,,,0,,,741711.0,30
"Lahore, Punjab, Pakistan",Saif,258k,0,,,,1,,,6181692.0,497
Not Available,Abator Abetor,43k,0,,,,0,,,5206464.0,55
Not Available,Woody20,113k,1,,,,0,,,1308854.0,14
Not Available,Krzysztof Szatecki,33,0,,,,0,,,23344773.0,0
Not Available,kaneda,74,0,,,,0,,,23355270.0,0
Not Available,Kaviarasu Saravanan,42,0,,,,0,,,23355218.0,0
Not Available,leonardo20,310,0,,,,0,,,21085893.0,0
"Naples, Italy",luibo,1k,0,,,,0,,,8592591.0,1
Not Available,Mickael Thumerel,21k,0,,,,0,,,5264200.0,14
Not Available,user13267,1.3m,25,,,,20,,,1693203.0,"3,121"
"Lisbon, Portugal",Daniel Santos,5k,1,,,,0,,,22609299.0,7
"Albuquerque, NM, United States",AaronJPung,137k,0,,,,0,,,5666203.0,670
Not Available,Marc Miller,4k,1,,,,0,,,10657095.0,134
Not Available,faseree,222,0,,,,0,,,18194143.0,0
Not Available,dansan,56k,0,,,,0,,,4559078.0,18
"Ham, France",Philip John,963,0,,,,0,,,22773958.0,9
Not Available,HariJustForFun,119k,0,,,,0,,,3849620.0,100
Not Available,user1032531,3.9m,21,,,,3,,,1032531.0,"1,153"
Not Available,FaBo,18,0,,,,0,,,23350589.0,0
Not Available,Lander sakii,92,0,,,,0,,,22925696.0,0
"Pune, India",Atul Kotwale,609,0,,,,0,,,1414685.0,0
Not Available,user504023,97k,0,,,,0,,,504023.0,0
Iran,Afshar,1.6m,16,,,,0,,,167670.0,"1,097"
Not Available,Aravindhan TE,14,0,,,,0,,,23350281.0,0
Not Available,Safwan Bardolia,41k,0,,,,0,,,10611485.0,10
Not Available,Wartooth,77,0,,,,0,,,23353175.0,0
Not Available,RohitSingh,12,0,,,,0,,,23355438.0,0
"Milan, Italy",mapto,74k,11,,,,1,,,1827854.0,533
Not Available,ideaz,20k,0,,,,0,,,650964.0,28
Not Available,Keith,605k,4,,,,0,,,2547971.0,264
Not Available,Monsta,64,0,,,,0,,,22751181.0,0
Not Available,Parth Adhikari,24,0,,,,0,,,21932763.0,0
Not Available,Volodya Lombrozo,515k,11,,,,37,,,10423604.0,"1,170"
Not Available,Lars335,197k,0,,,,0,,,3993636.0,46
Not Available,Francesco Pancari,44,0,,,,0,,,23355220.0,0
Not Available,Gerhard Popp,4k,0,,,,0,,,10604142.0,0
Not Available,geertsky,22,0,,,,0,,,22320293.0,0
Russia,mriddi,42k,0,,,,0,,,1844149.0,9
Not Available,yhui,11,0,,,,0,,,22259239.0,0
Not Available,user23355413,6,0,,,,0,,,23355413.0,0
India,banerjk,102k,0,,,,0,,,3722796.0,83
"Chennai, India",Bourne,992k,6,,,,35,,,509255.0,339
Not Available,brad-tot,78k,0,,,,0,,,1457115.0,14
Not Available,Samuel Lachisa,48,0,,,,0,,,16409698.0,0
Not Available,stryx,177,0,,,,0,,,23259736.0,0
Not Available,Gift Of The Gab Web Design,68,0,,,,0,,,23355409.0,0
Turkey,Sun,6k,0,,,,0,,,13454251.0,4
Israel,idan yossifov,3k,0,,,,0,,,9193355.0,2
Not Available,CHO HYEON SOO,57,0,,,,0,,,23346949.0,0
Not Available,tim dowd,32,0,,,,0,,,20920202.0,0
Not Available,Nate,2.8m,93,,,,12,,,286340.0,879
Not Available,Jack Hodge,1k,0,,,,0,,,10620658.0,4
"Gallipolis, OH, United States",Zach Tackett,134k,0,,,,0,,,4930872.0,15
Not Available,Akshay Pednekar,20,0,,,,0,,,23355345.0,0
Not Available,Ilya Zhukov,38,0,,,,0,,,23254045.0,0
Not Available,Blanchard Iya,44,0,,,,0,,,23354862.0,0
Not Available,Protyusha Ghosh,68,0,,,,0,,,23314339.0,0
"São José dos Campos, São Paulo, Brazil",Rafael Capucho,34k,0,,,,0,,,1499847.0,31
Not Available,Ottpocket,12k,0,,,,0,,,11064604.0,278
Not Available,rfadeout,503,0,,,,0,,,22133622.0,4
"Andernos-les-Bains, France",Tristan,979,0,,,,0,,,15499257.0,10
Not Available,Aurelien Montmejat,6k,0,,,,0,,,6595512.0,90
Not Available,Keval.P21,148,0,,,,0,,,18291146.0,0
Not Available,Judson,22k,0,,,,0,,,6356498.0,0
Not Available,Sotiris Gian,6k,0,,,,0,,,3215946.0,3
Not Available,minyeong,459,0,,,,0,,,16658540.0,0
Thailand,bigchaipat,121k,0,,,,0,,,8909371.0,5
"Pune, Maharashtra, India",Durgesh,4k,0,,,,0,,,7883362.0,1
Not Available,CPD 5001,18,0,,,,0,,,21826200.0,0
Not Available,Kuru,155k,0,,,,0,,,10257395.0,21
"Málaga, España",carlo2366,27,0,,,,0,,,12078914.0,0
France,St_learning,361,0,,,,0,,,12667159.0,0
Not Available,Quinten,33,0,,,,0,,,23214908.0,0
Not Available,Daniel,14k,0,,,,0,,,657173.0,78
"Paris, France",Ben Banks,14k,0,,,,0,,,5459725.0,4
Not Available,Vignesh,189,0,,,,0,,,23353005.0,0
Not Available,imaginationpluscode,83k,0,,,,0,,,1345632.0,10
Indonesia,Adam Ramadhan,1.5m,1,,,,1,,,320486.0,508
Not Available,roi shamayev,1k,0,,,,0,,,12061161.0,0
Not Available,gutmiz,57,0,,,,0,,,23332261.0,0
Not Available,Steve M,752k,7,,,,61,,,1817031.0,"1,552"
Not Available,onsir,661,0,,,,0,,,2013086.0,0
Not Available,user382434,0,0,,,,0,,,23355355.0,0
Not Available,Mihai,339,0,,,,0,,,5952190.0,0
"Milano, MI, Italia",Tms91,1.9m,224,,,,28,,,7658051.0,"2,237"
Not Available,JeanLi_DEV,87,0,,,,0,,,7556184.0,0
Dar es Salaam- Tanzania,deo_gemini,3k,0,,,,0,,,11966370.0,13
Not Available,Anke,50k,0,,,,0,,,7229574.0,40
Not Available,univ-esuty,455,0,,,,0,,,16049595.0,0
Not Available,Victor,25,0,,,,0,,,23349440.0,0
Not Available,Krishna,29,0,,,,0,,,23355376.0,0
"Lagos, Nigeria",Cynthia.Berry,358k,0,,,,0,,,9062897.0,148
Not Available,phw,1k,0,,,,0,,,12379810.0,8
Czechia,Adrien Esquerre,107k,0,,,,0,,,14382718.0,16
İstanbul,Adem Galitekin,1k,0,,,,0,,,15760400.0,0
Not Available,Cap1Topher,14k,0,,,,0,,,9253650.0,0
Not Available,hphys,3k,0,,,,0,,,8801642.0,3
Not Available,Евгений,73,0,,,,0,,,17213593.0,2
Not Available,Shruti Patil,25,0,,,,0,,,23355296.0,0
Not Available,LewlSauce,517k,0,,,,0,,,1493116.0,218
Not Available,Craig Evans,10k,0,,,,0,,,11591889.0,18
Not Available,Krish,716,0,,,,0,,,5938650.0,0
"Birmingham, United Kingdom",julianhatwell,68k,0,,,,0,,,5488081.0,53
"Manila,Taguig",rjmcb,829k,1,,,,0,,,1166176.0,146
Not Available,eric,2.2m,60,,,,20,,,1886357.0,"2,143"
Not Available,jishnu k,53,0,,,,0,,,20903506.0,0
Canada,NNM,12k,2,,,,0,,,16578438.0,85
Not Available,LRitter,34k,0,,,,0,,,4499401.0,209
Not Available,AWS_Beginner,52k,0,,,,0,,,9136487.0,24
Not Available,user3126358,13k,0,,,,0,,,3126358.0,7
South Africa,thecloud_of_unknowing,111k,0,,,,0,,,5133055.0,91
France,frequent,4.1m,6,,,,0,,,536768.0,"1,502"
Not Available,Neil G,3.2m,118,,,,7,,,99989.0,"2,063"
Not Available,Justin Raymond,142k,3,,,,0,,,1691145.0,235
Not Available,Staddl,116,0,,,,0,,,23139306.0,0
"Al Khobar, Eastern, Saudi Arabia",Amir Ibrahim,1k,0,,,,0,,,10307003.0,1
Not Available,Vikas Kumar,113k,1,,,,2,,,5851965.0,44
"Orange County, CA, United States",Gary Kephart,5.2m,0,,,,0,,,17967.0,201
Den Haag,Friso,353k,0,,,,3,,,1984657.0,484
Not Available,Michele Amati,3k,0,,,,0,,,18117855.0,21
Not Available,grain,34,0,,,,0,,,23248427.0,0
Not Available,Dev,295,0,,,,0,,,23217770.0,0
United States,pcronin,39k,0,,,,0,,,211029.0,279
Not Available,BPL,5.0m,11,,,,0,,,3809375.0,437
Not Available,BPDev,30k,0,,,,0,,,20898396.0,336
South Africa,Jacques Amsel,85k,3,,,,3,,,9133582.0,30
Not Available,user23316001,31,0,,,,0,,,23316001.0,0
Not Available,Леонид Зеленский,24,0,,,,0,,,23355153.0,0
Not Available,Benz Iskan,10k,0,,,,0,,,11203060.0,1
Not Available,Mehdi Khalili,49,0,,,,0,,,23353887.0,0
"Kharkiv, Ukraine",Roman Koliada,367k,32,,,,154,,,5126411.0,380
Not Available,Pankaj G,25,0,,,,0,,,23354790.0,0
Not Available,Abdalla Elgali,227,0,,,,0,,,22757094.0,1
"San Mateo, CA",Cory Robinson,1.4m,2,,,,1,,,4946857.0,"1,028"
Not Available,Remotegeeks,26,0,,,,0,,,22684304.0,0
Not Available,Nivekyrrep,342,0,,,,0,,,23292668.0,0
Not Available,Thiwanka Hewavitharana,21,0,,,,0,,,23352737.0,0
"Gladsaxe, Denmark",Pete,2.2m,10,,,,0,,,158483.0,308
Mexico,mogarick,17k,0,,,,0,,,2278979.0,15
Not Available,ncarriker,27k,0,,,,0,,,3737930.0,4
Not Available,suu,27,0,,,,0,,,23353153.0,0
Not Available,user23314623,210,0,,,,0,,,23314623.0,0
"London, United Kingdom",TooTone,428k,179,,,,23,,,834521.0,"2,299"
Israel,David Resnick,1.1m,28,,,,0,,,3904.0,625
Not Available,mincheol,49,0,,,,0,,,23353132.0,0
Not Available,Mauro,39,0,,,,0,,,23355033.0,0
Not Available,Mr Habib,12,0,,,,0,,,23088298.0,0
Not Available,rkl,4k,0,,,,0,,,8065741.0,1
Croatia,sinofis,17k,0,,,,0,,,2217999.0,80
"Lahore, Pakistan",Muhammad Ahmed Rafique,16,0,,,,0,,,22618090.0,0
Not Available,pf12345678910,4k,0,,,,0,,,21185825.0,7
Not Available,Roee Toledano,19k,0,,,,0,,,18764538.0,7
Not Available,SanjiSqurt,3k,0,,,,0,,,14379956.0,8
"Kyiv, Ukraine",olegthesoundman,10k,0,,,,0,,,613317.0,24
"Washington, DC",vivianaranha,407k,0,,,,0,,,208041.0,67
Not Available,pumpkin,20,0,,,,0,,,23039141.0,0
Not Available,paarth batra,241k,0,,,,1,,,2713336.0,262
UK,Mohammad,1k,0,,,,0,,,9557553.0,4
Not Available,Xoyce,30k,0,,,,0,,,6188082.0,98
India,sreeraj t,195k,0,,,,0,,,6323020.0,72
Not Available,Reyhan Hamzah,9k,0,,,,0,,,18989245.0,0
"Vancouver, BC, Canada",BeeOnRope,3.0m,150,,,,21,,,149138.0,"3,536"
Not Available,Tzvibe,96k,0,,,,0,,,5243835.0,121
Not Available,Rui,43,0,,,,0,,,22560922.0,0
Not Available,Jay Lopez,13k,0,,,,0,,,8143172.0,1
Munich,Werner Daehn,79k,0,,,,0,,,8082161.0,53
"Quezon City, NCR, Philippines",cddventura,12k,0,,,,0,,,7327600.0,0
Not Available,alexandreac,17,0,,,,0,,,23354886.0,0
Not Available,LORL,34,0,,,,0,,,21155936.0,0
Not Available,Guirms,271,0,,,,0,,,23021463.0,12
"Hamburg, Germany",Sara Vaseei,1.0m,1,,,,0,,,8394845.0,"3,295"
"Tlemcen, Algeria",Aymen Mellah,2k,0,,,,0,,,8842546.0,24
Not Available,Prometheus,3.9m,4,,,,10,,,578822.0,"1,262"
Not Available,Zizou Huweidi,39,0,,,,0,,,12420090.0,0
Not Available,gopal,740k,0,,,,0,,,78900.0,5
Kenya,Erick,1.3m,1,,,,2,,,1125122.0,308
Not Available,Rumeysa Turgut,55,0,,,,0,,,9549632.0,0
Not Available,danplischke,30,0,,,,0,,,19871032.0,0
Turkey,muazzez,4k,0,,,,0,,,16593252.0,30
Not Available,Dev,16,0,,,,0,,,23351021.0,0
Not Available,Bogudan,2k,0,,,,0,,,15327681.0,2
Not Available,SeriousProgrammm...brrrr,37k,0,,,,0,,,17862309.0,5
Not Available,user23351478,17,0,,,,0,,,23351478.0,0
"Columbus, OH",Desert Spider,166k,0,,,,0,,,1840519.0,51
Not Available,Ersaa,249,0,,,,0,,,20304615.0,0
Not Available,workworkwork93,233,0,,,,0,,,19789646.0,0
UK,R41nMak3R,1k,0,,,,0,,,14638682.0,12
Not Available,Carlos Pedro de O. dos S,4k,0,,,,0,,,14853764.0,54
Not Available,Shaheed ulHaq,40k,0,,,,1,,,336076.0,45
"Lefkoşa, Cyprus",Ahmad Bader,159k,0,,,,0,,,13270224.0,63
Not Available,Daan,1.4m,1,,,,1,,,1987258.0,111
Not Available,Leslie Joe,32k,0,,,,0,,,5231926.0,9
Not Available,Peter Wang,75,0,,,,0,,,21334664.0,0
"Kiyev, город Киев, Украина",Igor Kozlitin,480,0,,,,0,,,4872833.0,0
Not Available,Eric Xin Zhang,237k,0,,,,0,,,4068479.0,160
Not Available,Vishal,36k,0,,,,0,,,4882754.0,13
Not Available,cjm,10k,0,,,,0,,,9495469.0,1
Brazil,Anderson Gonçalves,6k,0,,,,0,,,14961912.0,1
Not Available,Krzyztopher,898,0,,,,0,,,13826532.0,0
Brasília,João Victor Correia,13,0,,,,0,,,23355243.0,0
Not Available,adhu,6k,0,,,,0,,,14126943.0,1
"London, United Kingdom",ukitconsultant,3k,0,,,,0,,,2727422.0,3
Not Available,Colpr,14,0,,,,0,,,23355216.0,0
Not Available,Alisson,17,0,,,,0,,,23355249.0,0
Not Available,CamH,337,0,,,,0,,,21185588.0,1
Not Available,jiasheng,282,0,,,,0,,,21693831.0,0
United States,James A. Rosen,5.2m,84,,,,6,,,1190.0,"2,176"
Not Available,Andika Radityatama,98,0,,,,0,,,20118746.0,0
Not Available,poetsmeniet,24,0,,,,0,,,23355203.0,0
Not Available,Claude,6k,0,,,,0,,,10802467.0,3
Not Available,Nelsch,263k,0,,,,0,,,4559054.0,6
Not Available,user18974278,8k,0,,,,0,,,18974278.0,1
Finland,JoeliP,762,0,,,,0,,,7170048.0,0
"Abuja, Nigeria",codeOverLoad,2k,0,,,,0,,,9174869.0,7
Not Available,Michele,54,0,,,,0,,,23292726.0,0
Trapist 1,Jacky001,8k,0,,,,0,,,7718134.0,8
Not Available,Dipanshu Verma,31k,0,,,,0,,,12064184.0,0
Not Available,lazy,70,0,,,,0,,,23353772.0,0
Not Available,Sheeza Shabbir,505,0,,,,0,,,22783928.0,0
"Georgia, United States",Arvo Bowen,919k,38,,,,4,,,1039753.0,"1,708"
Not Available,Rayan Den,11,0,,,,0,,,23355226.0,0
Not Available,sunday umoh,42,0,,,,0,,,22650716.0,0
"San Jose, CA",Vashishtha Jogi,2.0m,0,,,,1,,,462216.0,10
"Antsirabé, Madagascar",Aro,17k,1,,,,1,,,13943637.0,12
"London, UK",Stuart Leyland-Cole,179k,1,,,,0,,,336752.0,88
Turkey,Goktug,76k,0,,,,0,,,8393861.0,39
Not Available,Evgenii,667,0,,,,0,,,14295015.0,0
"Kerala, India",Wajahath,1.3m,5,,,,0,,,3370568.0,577
Not Available,Thiago Almeida,40,0,,,,0,,,21031851.0,0
Not Available,Mohammad,145,0,,,,0,,,21200042.0,0
Not Available,Patom,49,0,,,,0,,,23353851.0,0
"New Delhi, Delhi, India",nikhil024,23k,0,,,,0,,,6932950.0,161
Not Available,Vicky Vargas,12k,0,,,,0,,,5441341.0,0
Not Available,Akamine,43,0,,,,0,,,22604892.0,0
"Bellevue, WA",Everaldo Aguiar,707k,0,,,,0,,,369710.0,63
India,JANARDHAN,852,0,,,,0,,,10769119.0,0
India,pratik97179,44k,0,,,,0,,,16734599.0,26
Not Available,user348173,1.7m,0,,,,0,,,348173.0,216
Germany,Goran Martinic,1.5m,0,,,,0,,,34856.0,5
Not Available,cgu,207,0,,,,0,,,22260801.0,0
Not Available,shroonie,52,0,,,,0,,,23355097.0,0
Not Available,user2629628,36k,0,,,,0,,,2629628.0,4
Not Available,Raven 李,34k,0,,,,0,,,9317848.0,4
Not Available,Ekta,10k,0,,,,0,,,6269759.0,0
Not Available,user3530656,31k,0,,,,0,,,3530656.0,6
"Portland, OR, United States",Henry Pigg,12k,0,,,,0,,,7938160.0,2
United States,Legend,7.6m,30,,,,2,,,184046.0,"1,201"
"Karnataka, India",Gary,439k,0,,,,4,,,3204942.0,"1,112"
Not Available,Ben,152,1,,,,0,,,23338971.0,0
Not Available,dmart,978,0,,,,0,,,18365162.0,0
"Chennai, Tamil Nadu, India",Abhimanyu,696k,258,,,,70,,,9636037.0,"1,104"
Not Available,Gourav Lohar,146,0,,,,0,,,21390714.0,0
United States,user16217248,31k,"1,711",,,,"3,084",,,16217248.0,"3,582"
milky,Udesh,5.9m,17,,,,0,,,8234870.0,"3,786"
Not Available,LAILA EL OUEDEGHYRY,26,0,,,,0,,,22998708.0,0
Not Available,Skepta,230,0,,,,0,,,22489051.0,0
Not Available,Yash,1.0m,5,,,,13,,,1594776.0,"1,382"
"Zurich, Switzerland",japrescott,690k,2,,,,5,,,809423.0,329
Not Available,Yaourt,51k,0,,,,0,,,11278567.0,4
Not Available,SHRUTI PATIL,30,0,,,,0,,,22906663.0,0
Not Available,Igor Afanasev,40,0,,,,0,,,20293051.0,0
Not Available,Akhtar Hasan,48,0,,,,1,,,21737174.0,0
Not Available,Ali,1k,0,,,,0,,,21091453.0,11
Not Available,Mike Yermolayev,14k,0,,,,0,,,4280642.0,48
Not Available,Mrsisik,25,0,,,,0,,,17551428.0,0
Not Available,Redirectk,4k,0,,,,1,,,3415562.0,21
Not Available,AlexyFoxy,3k,0,,,,0,,,11473348.0,5
Not Available,ImZac,1k,0,,,,0,,,14379142.0,0
Not Available,ElectricArdv,144,0,,,,0,,,23328955.0,0
Not Available,lemmox,412,0,,,,0,,,5352222.0,0
Not Available,Neil Van der merwe,36,0,,,,0,,,23355111.0,0
Not Available,byrnec25,2k,0,,,,0,,,16532014.0,3
Not Available,FelipeFonsecabh,13k,0,,,,0,,,7844967.0,9
Germany,erik-stengel,27k,0,,,,0,,,15307393.0,252
"Copenhagen, Denmark",Lukasz Dynowski,5.8m,33,,,,6,,,2095676.0,"1,383"
Not Available,Rob Mullen,182,0,,,,0,,,4038053.0,0
中国北京市Beijing Shi,CoXier,642k,5,,,,0,,,8586214.0,548
"Santander, España",rocimunoz,1k,0,,,,0,,,10774510.0,0
Not Available,user,2k,0,,,,0,,,18067284.0,7
Not Available,Anh,20k,0,,,,0,,,14518614.0,88
Not Available,Christoffer,2.7m,0,,,,0,,,160574.0,78
"Seoul, 대한민국",SeopLee,70,0,,,,0,,,16819894.0,0
Not Available,Gilles Ashley,19k,0,,,,0,,,15311198.0,15
Italy,Dudu,6k,0,,,,0,,,1298381.0,2
Not Available,Leinad Schrel,24,0,,,,0,,,8680345.0,0
Not Available,nunu,546k,6,,,,3,,,751947.0,37
Not Available,xeniosth19,830,0,,,,0,,,13304918.0,10
Not Available,syrinj,194,0,,,,0,,,15514930.0,1
Not Available,Vader25,150,0,,,,0,,,23246549.0,0
Not Available,GuilhermeMarques,880,0,,,,0,,,22673522.0,0
Not Available,user2859263,2k,0,,,,0,,,2859263.0,0
Not Available,Faiza,104,0,,,,0,,,23327232.0,0
"Cairo Governorate, Egypt",Bishoy Ezzat,23k,1,,,,1,,,6884824.0,36
Not Available,Minel Gungor,27,0,,,,0,,,23354978.0,0
Not Available,Noé Otero Mateo,994,0,,,,0,,,8043456.0,0
Not Available,Alexandr Kolosov,789,0,,,,1,,,22939980.0,1
"Montpellier, France",Loenix,738k,4,,,,0,,,2610855.0,205
Not Available,Andrew Rusanov,177,0,,,,0,,,18270951.0,0
Not Available,Akshay Sood,727k,4,,,,1,,,5431173.0,197
"Košice, Slovakia",p-a,21k,0,,,,0,,,8939271.0,30
Not Available,hidataengineer,25,0,,,,0,,,23355083.0,0
"Lille, France",Yassine Badache,601k,35,,,,48,,,5899172.0,230
Not Available,S1ra,4k,0,,,,0,,,6846516.0,0
"Atlanta, GA, United States",Vishal Borgaonkar,1k,0,,,,0,,,1573263.0,0
Not Available,sujay777,4k,0,,,,0,,,20981004.0,3
Not Available,CAoT,24k,0,,,,0,,,9888237.0,22
Pakistan,Usman,62k,0,,,,0,,,1152014.0,19
Not Available,Parisa Seif,50,0,,,,0,,,19885615.0,0
Not Available,user3017691,14k,0,,,,0,,,3017691.0,1
"Kyiv, Ukraine",Alex Fruzenshtein,404k,2,,,,0,,,1401826.0,191
Not Available,ProblematicsQ,33,0,,,,0,,,19196527.0,0
Not Available,user23353735,43,0,,,,0,,,23353735.0,0
Not Available,Jerrry,19,0,,,,0,,,23354208.0,0
India,Kiran,101k,0,,,,0,,,8500730.0,62
Winnipeg,ancient geek,10k,0,,,,0,,,3882290.0,5
Not Available,ceaiius,8k,0,,,,0,,,15413983.0,23
